"U:0","U:1","U:2","magVorticity","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","y","yPlus","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.10103e+00,-2.03628e-02,-1.52547e-05,3.05019e-03,2.07089e-05,9.13963e-06,-2.85133e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.01672e+00,0.00000e+00,5.30372e-02,1,7.12000e+00,2.00000e+00,-2.88000e+00,1.82078e-20
1.10162e+00,-2.03196e-02,-1.59169e-05,2.80803e-03,1.86676e-05,9.16836e-06,-2.58253e-03,0.00000e+00,0.00000e+00,0.00000e+00,3.00021e+00,0.00000e+00,5.30372e-02,1,7.14000e+00,2.00000e+00,-2.86000e+00,1.82637e-20
1.10221e+00,-2.02765e-02,-1.65792e-05,2.56587e-03,1.66263e-05,9.19709e-06,-2.31373e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.98371e+00,0.00000e+00,5.30372e-02,1,7.16000e+00,2.00000e+00,-2.84000e+00,1.83196e-20
1.10279e+00,-2.02334e-02,-1.72414e-05,2.32370e-03,1.45851e-05,9.22582e-06,-2.04493e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.96720e+00,0.00000e+00,5.30372e-02,1,7.18000e+00,2.00000e+00,-2.82000e+00,1.83755e-20
1.10338e+00,-2.01902e-02,-1.79037e-05,2.08154e-03,1.25438e-05,9.25456e-06,-1.77613e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.95070e+00,0.00000e+00,5.30372e-02,1,7.20000e+00,2.00000e+00,-2.80000e+00,1.84314e-20
1.10397e+00,-2.01471e-02,-1.85660e-05,1.83938e-03,1.05025e-05,9.28329e-06,-1.50733e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.93419e+00,0.00000e+00,5.30372e-02,1,7.22000e+00,2.00000e+00,-2.78000e+00,1.84873e-20
1.10456e+00,-2.01057e-02,-1.93300e-05,1.66697e-03,9.06631e-06,9.30908e-06,-1.30251e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.91796e+00,0.00000e+00,4.87960e-02,1,7.24000e+00,2.00000e+00,-2.76000e+00,1.85432e-20
1.10514e+00,-2.00670e-02,-2.02458e-05,1.59856e-03,8.53203e-06,9.33051e-06,-1.19306e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.90213e+00,0.00000e+00,4.87960e-02,1,7.26000e+00,2.00000e+00,-2.74000e+00,1.85991e-20
1.10573e+00,-2.00283e-02,-2.11616e-05,1.53014e-03,7.99775e-06,9.35193e-06,-1.08362e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.88630e+00,0.00000e+00,4.87960e-02,1,7.28000e+00,2.00000e+00,-2.72000e+00,1.86551e-20
1.10631e+00,-1.99896e-02,-2.20774e-05,1.46173e-03,7.46346e-06,9.37336e-06,-9.74181e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.87047e+00,0.00000e+00,4.87960e-02,1,7.30000e+00,2.00000e+00,-2.70000e+00,1.87110e-20
1.10689e+00,-1.99508e-02,-2.29933e-05,1.39331e-03,6.92918e-06,9.39478e-06,-8.64739e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.85464e+00,0.00000e+00,4.87960e-02,1,7.32000e+00,2.00000e+00,-2.68000e+00,1.87669e-20
1.10751e+00,-1.99262e-02,-2.39234e-05,1.31125e-03,6.26846e-06,9.58121e-06,-6.84744e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.83823e+00,0.00000e+00,4.87960e-02,1,7.34000e+00,2.00000e+00,-2.66000e+00,1.88228e-20
1.10814e+00,-1.99077e-02,-2.48598e-05,1.22322e-03,5.55232e-06,9.83996e-06,-4.73831e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.82157e+00,0.00000e+00,4.87960e-02,1,7.36000e+00,2.00000e+00,-2.64000e+00,1.88787e-20
1.10874e+00,-1.98739e-02,-2.61779e-05,1.26869e-03,4.73713e-06,1.00125e-05,-4.95011e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.80608e+00,0.00000e+00,4.51690e-02,1,7.38000e+00,2.00000e+00,-2.62000e+00,1.89346e-20
1.10933e+00,-1.98385e-02,-2.75322e-05,1.32689e-03,3.91253e-06,1.01768e-05,-5.38303e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.79070e+00,0.00000e+00,4.51690e-02,1,7.40000e+00,2.00000e+00,-2.60000e+00,1.89905e-20
1.10993e+00,-1.98031e-02,-2.88866e-05,1.38509e-03,3.08792e-06,1.03412e-05,-5.81596e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.77532e+00,0.00000e+00,4.51690e-02,1,7.42000e+00,2.00000e+00,-2.58000e+00,1.90464e-20
1.11053e+00,-1.97678e-02,-3.02409e-05,1.44329e-03,2.26331e-06,1.05055e-05,-6.24888e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.75994e+00,0.00000e+00,4.51690e-02,1,7.44000e+00,2.00000e+00,-2.56000e+00,1.91023e-20
1.11116e+00,-1.97469e-02,-3.16774e-05,1.47376e-03,1.22409e-06,1.07620e-05,-6.24224e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.74381e+00,0.00000e+00,4.51690e-02,1,7.46000e+00,2.00000e+00,-2.54000e+00,1.91582e-20
1.11180e+00,-1.97273e-02,-3.31211e-05,1.50181e-03,1.66142e-07,1.10265e-05,-6.19724e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.72761e+00,0.00000e+00,4.51690e-02,1,7.48000e+00,2.00000e+00,-2.52000e+00,1.92141e-20
1.11245e+00,-1.97084e-02,-3.46710e-05,1.55574e-03,-1.06960e-06,1.13124e-05,-6.68926e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.71154e+00,0.00000e+00,4.00023e-02,1,7.50000e+00,2.00000e+00,-2.50000e+00,1.92700e-20
1.11313e+00,-1.96915e-02,-3.65632e-05,1.69312e-03,-2.87855e-06,1.16675e-05,-8.91265e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.69592e+00,0.00000e+00,4.00023e-02,1,7.52000e+00,2.00000e+00,-2.48000e+00,1.93259e-20
1.11380e+00,-1.96747e-02,-3.84555e-05,1.83050e-03,-4.68750e-06,1.20225e-05,-1.11360e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.68029e+00,0.00000e+00,4.00023e-02,1,7.54000e+00,2.00000e+00,-2.46000e+00,1.93818e-20
1.11447e+00,-1.96578e-02,-4.03477e-05,1.96789e-03,-6.49645e-06,1.23775e-05,-1.33594e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.66467e+00,0.00000e+00,4.00023e-02,1,7.56000e+00,2.00000e+00,-2.44000e+00,1.94377e-20
1.11514e+00,-1.96280e-02,-4.22227e-05,2.10764e-03,-8.38634e-06,1.27760e-05,-1.54643e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.64923e+00,0.00000e+00,4.00023e-02,1,7.58000e+00,2.00000e+00,-2.42000e+00,1.94936e-20
1.11579e+00,-1.95605e-02,-4.40471e-05,2.25435e-03,-1.05131e-05,1.33013e-05,-1.72221e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.63435e+00,0.00000e+00,4.00023e-02,1,7.60000e+00,2.00000e+00,-2.40000e+00,1.95495e-20
1.11644e+00,-1.94929e-02,-4.58715e-05,2.40106e-03,-1.26399e-05,1.38266e-05,-1.89799e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.61946e+00,0.00000e+00,4.00023e-02,1,7.62000e+00,2.00000e+00,-2.38000e+00,1.96054e-20
1.11714e+00,-1.93989e-02,-4.81708e-05,2.56197e-03,-1.57987e-05,1.48363e-05,-2.08125e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.60482e+00,0.00000e+00,3.51748e-02,1,7.64000e+00,2.00000e+00,-2.36000e+00,1.96613e-20
1.11789e+00,-1.92737e-02,-5.10313e-05,2.73966e-03,-2.01768e-05,1.64182e-05,-2.27334e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.59046e+00,0.00000e+00,3.51748e-02,1,7.66000e+00,2.00000e+00,-2.34000e+00,1.97172e-20
1.11865e+00,-1.91740e-02,-5.39040e-05,2.94167e-03,-2.42445e-05,1.78272e-05,-2.50301e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.57588e+00,0.00000e+00,3.51748e-02,1,7.68000e+00,2.00000e+00,-2.32000e+00,1.97731e-20
1.11942e+00,-1.91286e-02,-5.68028e-05,3.19540e-03,-2.76523e-05,1.88683e-05,-2.81260e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.56085e+00,0.00000e+00,3.51748e-02,1,7.70000e+00,2.00000e+00,-2.30000e+00,1.98290e-20
1.12019e+00,-1.90832e-02,-5.97016e-05,3.44914e-03,-3.10601e-05,1.99095e-05,-3.12218e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.54582e+00,0.00000e+00,3.51748e-02,1,7.72000e+00,2.00000e+00,-2.28000e+00,1.98849e-20
1.12096e+00,-1.90378e-02,-6.26003e-05,3.70287e-03,-3.44679e-05,2.09506e-05,-3.43177e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.53079e+00,0.00000e+00,3.51748e-02,1,7.74000e+00,2.00000e+00,-2.26000e+00,1.99408e-20
1.12174e+00,-1.89923e-02,-6.54991e-05,3.95660e-03,-3.78757e-05,2.19917e-05,-3.74135e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.51575e+00,0.00000e+00,3.51748e-02,1,7.76000e+00,2.00000e+00,-2.24000e+00,1.99968e-20
1.12258e+00,-1.88749e-02,-6.90446e-05,3.94322e-03,-4.51281e-05,2.34091e-05,-3.73434e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.50119e+00,0.00000e+00,2.88326e-02,1,7.78000e+00,2.00000e+00,-2.22000e+00,2.00527e-20
1.12344e+00,-1.87373e-02,-7.27719e-05,3.85478e-03,-5.34605e-05,2.49323e-05,-3.63839e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.48676e+00,0.00000e+00,2.88326e-02,1,7.80000e+00,2.00000e+00,-2.20000e+00,2.01086e-20
1.12431e+00,-1.85997e-02,-7.64991e-05,3.76635e-03,-6.17930e-05,2.64554e-05,-3.54243e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.47233e+00,0.00000e+00,2.88326e-02,1,7.82000e+00,2.00000e+00,-2.18000e+00,2.01645e-20
1.12517e+00,-1.84621e-02,-8.02263e-05,3.67792e-03,-7.01255e-05,2.79786e-05,-3.44648e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.45790e+00,0.00000e+00,2.88326e-02,1,7.84000e+00,2.00000e+00,-2.16000e+00,2.02204e-20
1.12603e+00,-1.83245e-02,-8.39536e-05,3.58949e-03,-7.84580e-05,2.95017e-05,-3.35053e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.44347e+00,0.00000e+00,2.88326e-02,1,7.86000e+00,2.00000e+00,-2.14000e+00,2.02763e-20
1.12687e+00,-1.81648e-02,-8.76455e-05,3.48153e-03,-8.70009e-05,3.10307e-05,-3.22660e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.42926e+00,0.00000e+00,2.88326e-02,1,7.88000e+00,2.00000e+00,-2.12000e+00,2.03322e-20
1.12768e+00,-1.79593e-02,-9.18319e-05,3.46568e-03,-9.71892e-05,3.30436e-05,-2.80271e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.41536e+00,0.00000e+00,2.38943e-02,1,7.90000e+00,2.00000e+00,-2.10000e+00,2.03881e-20
1.12851e+00,-1.77516e-02,-9.69706e-05,3.56360e-03,-1.09606e-04,3.59813e-05,-2.00704e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.40148e+00,0.00000e+00,2.38943e-02,1,7.92000e+00,2.00000e+00,-2.08000e+00,2.04440e-20
1.12939e+00,-1.75686e-02,-1.02260e-04,3.57294e-03,-1.22238e-04,3.91694e-05,-1.24494e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.38758e+00,0.00000e+00,2.38943e-02,1,7.94000e+00,2.00000e+00,-2.06000e+00,2.04999e-20
1.13026e+00,-1.73857e-02,-1.07550e-04,3.58229e-03,-1.34869e-04,4.23575e-05,-4.82833e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.37368e+00,0.00000e+00,2.38943e-02,1,7.96000e+00,2.00000e+00,-2.04000e+00,2.05558e-20
1.13114e+00,-1.72027e-02,-1.12840e-04,3.59163e-03,-1.47500e-04,4.55456e-05,2.79271e-04,0.00000e+00,0.00000e+00,0.00000e+00,2.35978e+00,0.00000e+00,2.38943e-02,1,7.98000e+00,2.00000e+00,-2.02000e+00,2.06117e-20
1.13201e+00,-1.70198e-02,-1.18129e-04,3.60098e-03,-1.60132e-04,4.87337e-05,1.04138e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.34588e+00,0.00000e+00,2.38943e-02,1,8.00000e+00,2.00000e+00,-2.00000e+00,2.06676e-20
1.13287e+00,-1.68229e-02,-1.23563e-04,3.90720e-03,-1.72881e-04,5.14154e-05,2.00397e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.33199e+00,0.00000e+00,1.72190e-02,1,8.02000e+00,2.00000e+00,-1.98000e+00,2.07235e-20
1.13364e+00,-1.65749e-02,-1.29525e-04,5.30045e-03,-1.86063e-04,5.22428e-05,3.70070e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.31815e+00,0.00000e+00,1.72190e-02,1,8.04000e+00,2.00000e+00,-1.96000e+00,2.07794e-20
1.13442e+00,-1.63270e-02,-1.35486e-04,6.69370e-03,-1.99245e-04,5.30703e-05,5.39742e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.30431e+00,0.00000e+00,1.72190e-02,1,8.06000e+00,2.00000e+00,-1.94000e+00,2.08353e-20
1.13520e+00,-1.60790e-02,-1.41447e-04,8.08696e-03,-2.12427e-04,5.38977e-05,7.09415e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.29046e+00,0.00000e+00,1.72190e-02,1,8.08000e+00,2.00000e+00,-1.92000e+00,2.08912e-20
1.13597e+00,-1.58311e-02,-1.47409e-04,9.48021e-03,-2.25608e-04,5.47252e-05,8.79088e-03,0.00000e+00,0.00000e+00,0.00000e+00,2.27662e+00,0.00000e+00,1.72190e-02,1,8.10000e+00,2.00000e+00,-1.90000e+00,2.09471e-20
1.13675e+00,-1.55831e-02,-1.53370e-04,1.08735e-02,-2.38790e-04,5.55526e-05,1.04876e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.26277e+00,0.00000e+00,1.72190e-02,1,8.12000e+00,2.00000e+00,-1.88000e+00,2.10030e-20
1.13744e+00,-1.52895e-02,-1.59023e-04,1.28619e-02,-2.48289e-04,5.56231e-05,1.26836e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.24880e+00,0.00000e+00,1.20991e-02,1,8.14000e+00,2.00000e+00,-1.86000e+00,2.10589e-20
1.13789e+00,-1.49099e-02,-1.64637e-04,1.74198e-02,-2.37766e-04,5.27790e-05,1.72394e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.23507e+00,0.00000e+00,1.20991e-02,1,8.16000e+00,2.00000e+00,-1.84000e+00,2.11148e-20
1.13844e+00,-1.45830e-02,-1.70691e-04,2.15725e-02,-2.29253e-04,5.08204e-05,2.13880e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.22100e+00,0.00000e+00,1.20991e-02,1,8.18000e+00,2.00000e+00,-1.82000e+00,2.11707e-20
1.13899e+00,-1.42561e-02,-1.76745e-04,2.57252e-02,-2.20740e-04,4.88617e-05,2.55366e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.20692e+00,0.00000e+00,1.20991e-02,1,8.20000e+00,2.00000e+00,-1.80000e+00,2.12266e-20
1.13954e+00,-1.39292e-02,-1.82799e-04,2.98779e-02,-2.12227e-04,4.69031e-05,2.96852e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.19284e+00,0.00000e+00,1.20991e-02,1,8.22000e+00,2.00000e+00,-1.78000e+00,2.12825e-20
1.14009e+00,-1.36023e-02,-1.88853e-04,3.40305e-02,-2.03714e-04,4.49444e-05,3.38338e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.17876e+00,0.00000e+00,1.20991e-02,1,8.24000e+00,2.00000e+00,-1.76000e+00,2.13385e-20
1.14065e+00,-1.32754e-02,-1.94907e-04,3.81832e-02,-1.95201e-04,4.29858e-05,3.79824e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.16469e+00,0.00000e+00,1.20991e-02,1,8.26000e+00,2.00000e+00,-1.74000e+00,2.13944e-20
1.14055e+00,-1.27563e-02,-1.98790e-04,4.62598e-02,-1.48035e-04,3.23734e-05,4.60600e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.15126e+00,0.00000e+00,4.58087e-03,1,8.28000e+00,2.00000e+00,-1.72000e+00,2.14503e-20
1.14042e+00,-1.22265e-02,-2.02552e-04,5.45542e-02,-9.87225e-05,2.12806e-05,5.43556e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.13788e+00,0.00000e+00,4.58087e-03,1,8.30000e+00,2.00000e+00,-1.70000e+00,2.15062e-20
1.14029e+00,-1.16967e-02,-2.06315e-04,6.28487e-02,-4.94098e-05,1.01878e-05,6.26513e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.12449e+00,0.00000e+00,4.58087e-03,1,8.32000e+00,2.00000e+00,-1.68000e+00,2.15621e-20
1.14016e+00,-1.11670e-02,-2.10077e-04,7.11431e-02,-9.74596e-08,-9.05004e-07,7.09470e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.11110e+00,0.00000e+00,4.58087e-03,1,8.34000e+00,2.00000e+00,-1.66000e+00,2.16180e-20
1.14003e+00,-1.06372e-02,-2.13840e-04,7.94375e-02,4.92149e-05,-1.19978e-05,7.92427e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.09772e+00,0.00000e+00,4.58087e-03,1,8.36000e+00,2.00000e+00,-1.64000e+00,2.16739e-20
1.13990e+00,-1.01074e-02,-2.17602e-04,8.77319e-02,9.85273e-05,-2.30906e-05,8.75383e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.08433e+00,0.00000e+00,4.58087e-03,1,8.38000e+00,2.00000e+00,-1.62000e+00,2.17298e-20
1.13882e+00,-9.38478e-03,-2.17380e-04,9.68613e-02,1.34881e-04,-5.98274e-05,9.66766e-02,0.00000e+00,0.00000e+00,0.00000e+00,2.07201e+00,0.00000e+00,-1.23179e-03,1,8.40000e+00,2.00000e+00,-1.60000e+00,2.17857e-20
1.13743e+00,-8.57703e-03,-2.15649e-04,1.07516e-01,1.68791e-04,-1.06706e-04,1.07341e-01,0.00000e+00,0.00000e+00,0.00000e+00,2.05954e+00,0.00000e+00,-1.23179e-03,1,8.42000e+00,2.00000e+00,-1.58000e+00,2.18416e-20
1.13605e+00,-7.77585e-03,-2.13949e-04,1.18129e-01,2.02706e-04,-1.53439e-04,1.17966e-01,0.00000e+00,0.00000e+00,0.00000e+00,2.04709e+00,0.00000e+00,-5.16858e-03,1,8.44000e+00,2.00000e+00,-1.56000e+00,2.18975e-20
1.13466e+00,-6.99036e-03,-2.12321e-04,1.28647e-01,2.36636e-04,-1.99822e-04,1.28493e-01,0.00000e+00,0.00000e+00,0.00000e+00,2.03469e+00,0.00000e+00,-5.16858e-03,1,8.46000e+00,2.00000e+00,-1.54000e+00,2.19534e-20
1.13328e+00,-6.20487e-03,-2.10694e-04,1.39164e-01,2.70566e-04,-2.46206e-04,1.39021e-01,0.00000e+00,0.00000e+00,0.00000e+00,2.02229e+00,0.00000e+00,-5.16858e-03,1,8.48000e+00,2.00000e+00,-1.52000e+00,2.20093e-20
1.13189e+00,-5.41938e-03,-2.09066e-04,1.49681e-01,3.04496e-04,-2.92589e-04,1.49549e-01,0.00000e+00,0.00000e+00,0.00000e+00,2.00989e+00,0.00000e+00,-5.16858e-03,1,8.50000e+00,2.00000e+00,-1.50000e+00,2.20652e-20
1.13051e+00,-4.63389e-03,-2.07438e-04,1.60198e-01,3.38426e-04,-3.38973e-04,1.60076e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.99749e+00,0.00000e+00,-5.16858e-03,1,8.52000e+00,2.00000e+00,-1.48000e+00,2.21211e-20
1.12800e+00,-3.85501e-03,-2.06262e-04,1.71364e-01,3.42794e-04,-4.31728e-04,1.71247e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.98599e+00,0.00000e+00,-1.49372e-02,1,8.54000e+00,2.00000e+00,-1.46000e+00,2.21770e-20
1.12520e+00,-3.07788e-03,-2.05204e-04,1.82702e-01,3.39309e-04,-5.36801e-04,1.82589e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.97472e+00,0.00000e+00,-1.49372e-02,1,8.56000e+00,2.00000e+00,-1.44000e+00,2.22329e-20
1.12240e+00,-2.30075e-03,-2.04147e-04,1.94040e-01,3.35824e-04,-6.41874e-04,1.93932e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.96346e+00,0.00000e+00,-1.49372e-02,1,8.58000e+00,2.00000e+00,-1.42000e+00,2.22888e-20
1.11960e+00,-1.52363e-03,-2.03090e-04,2.05377e-01,3.32339e-04,-7.46947e-04,2.05274e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.95220e+00,0.00000e+00,-1.49372e-02,1,8.60000e+00,2.00000e+00,-1.40000e+00,2.23447e-20
1.11680e+00,-7.46498e-04,-2.02033e-04,2.16715e-01,3.28853e-04,-8.52020e-04,2.16616e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.94093e+00,0.00000e+00,-1.49372e-02,1,8.62000e+00,2.00000e+00,-1.38000e+00,2.24006e-20
1.11400e+00,3.06287e-05,-2.00976e-04,2.28053e-01,3.25368e-04,-9.57093e-04,2.27958e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.92967e+00,0.00000e+00,-1.49372e-02,1,8.64000e+00,2.00000e+00,-1.36000e+00,2.24565e-20
1.11122e+00,9.75224e-04,-1.99757e-04,2.41653e-01,3.19791e-04,-1.06888e-03,2.41563e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.91745e+00,0.00000e+00,-1.49372e-02,1,8.66000e+00,2.00000e+00,-1.34000e+00,2.25124e-20
1.10801e+00,1.91687e-03,-1.99840e-04,2.56127e-01,3.15787e-04,-1.19581e-03,2.56040e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.90543e+00,0.00000e+00,-2.31666e-02,1,8.68000e+00,2.00000e+00,-1.32000e+00,2.25683e-20
1.10315e+00,2.79227e-03,-2.04896e-04,2.73160e-01,3.18422e-04,-1.37777e-03,2.73064e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.89444e+00,0.00000e+00,-2.31666e-02,1,8.70000e+00,2.00000e+00,-1.30000e+00,2.26242e-20
1.09829e+00,3.66767e-03,-2.09952e-04,2.90192e-01,3.21056e-04,-1.55973e-03,2.90088e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.88345e+00,0.00000e+00,-2.31666e-02,1,8.72000e+00,2.00000e+00,-1.28000e+00,2.26802e-20
1.09332e+00,4.48476e-03,-2.15202e-04,3.08241e-01,3.24851e-04,-1.73345e-03,3.08130e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.87307e+00,0.00000e+00,-2.31666e-02,1,8.74000e+00,2.00000e+00,-1.26000e+00,2.27361e-20
1.08828e+00,5.27505e-03,-2.20541e-04,3.26758e-01,3.29179e-04,-1.90337e-03,3.26639e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.86299e+00,0.00000e+00,-2.31666e-02,1,8.76000e+00,2.00000e+00,-1.24000e+00,2.27920e-20
1.08325e+00,6.06534e-03,-2.25880e-04,3.45275e-01,3.33508e-04,-2.07330e-03,3.45149e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.85290e+00,0.00000e+00,-2.31666e-02,1,8.78000e+00,2.00000e+00,-1.22000e+00,2.28479e-20
1.07822e+00,6.85562e-03,-2.31219e-04,3.63791e-01,3.37836e-04,-2.24322e-03,3.63658e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.84282e+00,0.00000e+00,-2.32485e-02,1,8.80000e+00,2.00000e+00,-1.20000e+00,2.29038e-20
1.07319e+00,7.64592e-03,-2.36558e-04,3.82308e-01,3.42164e-04,-2.41315e-03,3.82168e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.83273e+00,0.00000e+00,-2.32485e-02,1,8.82000e+00,2.00000e+00,-1.18000e+00,2.29597e-20
1.06569e+00,8.34224e-03,-2.42241e-04,4.11340e-01,3.49595e-04,-2.50868e-03,4.11185e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.82308e+00,0.00000e+00,-3.26285e-02,1,8.84000e+00,2.00000e+00,-1.16000e+00,2.30156e-20
1.05765e+00,9.01745e-03,-2.48000e-04,4.42736e-01,3.57724e-04,-2.58748e-03,4.42563e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.81353e+00,0.00000e+00,-3.26285e-02,1,8.86000e+00,2.00000e+00,-1.14000e+00,2.30715e-20
1.04960e+00,9.69265e-03,-2.53760e-04,4.74131e-01,3.65852e-04,-2.66629e-03,4.73942e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.80398e+00,0.00000e+00,-3.26285e-02,1,8.88000e+00,2.00000e+00,-1.12000e+00,2.31274e-20
1.04135e+00,1.03896e-02,-2.59929e-04,5.07055e-01,3.74382e-04,-2.74158e-03,5.06850e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.79451e+00,0.00000e+00,-3.26285e-02,1,8.90000e+00,2.00000e+00,-1.10000e+00,2.31833e-20
1.03254e+00,1.11464e-02,-2.67227e-04,5.44189e-01,3.84016e-04,-2.80721e-03,5.43968e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.78525e+00,0.00000e+00,-3.26285e-02,1,8.92000e+00,2.00000e+00,-1.08000e+00,2.32392e-20
1.02373e+00,1.19033e-02,-2.74525e-04,5.81324e-01,3.93649e-04,-2.87284e-03,5.81086e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.77599e+00,0.00000e+00,-3.26285e-02,1,8.94000e+00,2.00000e+00,-1.06000e+00,2.32951e-20
1.01492e+00,1.26601e-02,-2.81823e-04,6.18458e-01,4.03283e-04,-2.93846e-03,6.18204e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.76674e+00,0.00000e+00,-3.26285e-02,1,8.96000e+00,2.00000e+00,-1.04000e+00,2.33510e-20
1.00124e+00,1.33416e-02,-2.92903e-04,6.75054e-01,4.17680e-04,-3.09803e-03,6.74737e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.75747e+00,0.00000e+00,-3.79487e-02,1,8.98000e+00,2.00000e+00,-1.02000e+00,2.34069e-20
9.86581e-01,1.40080e-02,-3.04738e-04,7.35538e-01,4.33029e-04,-3.27635e-03,7.35148e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.74820e+00,0.00000e+00,-3.79487e-02,1,9.00000e+00,2.00000e+00,-1.00000e+00,2.34628e-20
9.71924e-01,1.46745e-02,-3.16573e-04,7.96022e-01,4.48378e-04,-3.45468e-03,7.95559e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.73894e+00,0.00000e+00,-3.79487e-02,1,9.02000e+00,2.00000e+00,-9.80000e-01,2.35187e-20
9.57071e-01,1.53846e-02,-3.28680e-04,8.57227e-01,4.64343e-04,-3.63698e-03,8.56689e-01,0.00000e+00,0.00000e+00,0.00000e+00,1.72972e+00,0.00000e+00,-3.79487e-02,1,9.04000e+00,2.00000e+00,-9.60000e-01,2.35746e-20
